H,model,split,mae,rmse,mape_pct,smape_pct,bias,dir_acc
7,MLPRegressor,test,0.040266854275819816,0.05304969639083483,0.9480986950724416,0.9490680769663395,0.001904191402927355,0.5
7,RandomForest,val,0.025139807692307913,0.0310839575723803,0.5888844595178521,0.5868795151123101,0.018134423076923308,0.49230769230769234
7,RandomForest,test,0.02234002307692249,0.030126505038050238,0.5264224547882325,0.5272616708897373,0.00014652307692280156,0.4576923076923077
7,ExtraTrees,val,0.025204830769231006,0.031216064379393938,0.5892800062354239,0.5872514063201263,0.017808215384615852,0.5384615384615384
7,ExtraTrees,test,0.024851623076922867,0.03203584486069403,0.5857971331607443,0.5866720311703406,0.0013153769230763433,0.47307692307692306
7,HistGB,val,0.023814580509473535,0.029592835178590016,0.557634933008512,0.5561451473038522,0.01327395550135556,0.47692307692307695
7,HistGB,test,0.02199156026105018,0.029714933905085943,0.5180818697684628,0.5188315291018908,-0.00018240081165090853,0.47692307692307695
7,SARIMAX,val,0.023819787616043645,0.029769397516575917,0.5573614257874919,0.5564784051024433,0.005118674753722876,0.5307692307692308
7,SARIMAX,test,0.019746964162783903,0.02805536349210455,0.46499459656142667,0.4657206297610711,-0.003212939268713801,0.4461538461538462
30,Naive,val,0.046903846153846136,0.05592821979314883,1.1005955180912532,1.0960054088506037,0.018377692307692334,0.0
30,Naive,test,0.027976153846153862,0.04344188956791327,0.6595207429373373,0.6613272622552717,-0.0021846153846154003,0.0
30,SMA,val,0.04541547435897439,0.05964414373266301,1.0691400214352373,1.0624823858189594,0.022329884615384706,0.5769230769230769
30,SMA,test,0.036079891025641,0.04847905517049976,0.8537220185093463,0.8516338991202062,0.005381570512820482,0.5807692307692308
30,EMA,val,0.04688871917895074,0.055985438531508204,1.1006061006233079,1.0958471933734881,0.01982378108115618,0.5384615384615384
30,EMA,test,0.027294927481858272,0.04348786829940712,0.6439051146351841,0.6456139008507787,-0.001252994534636105,0.5884615384615385
30,Ridge,val,0.042614974522870636,0.053035142391223464,1.0023106888448585,0.995601675774833,0.03216196026550587,0.6923076923076923
30,Ridge,test,0.036689150737276785,0.04559038756679797,0.8662114566371667,0.8640279421389008,0.018587476391354957,0.4576923076923077
30,ElasticNet,val,0.0494479040382485,0.06292226235149645,1.166126936988082,1.1558882813278646,0.03992843848715178,0.6230769230769231
30,ElasticNet,test,0.07369293683820229,0.08004689223823142,1.7435981547433266,1.7257628390269077,0.07369293683820229,0.4076923076923077
30,MLPRegressor,val,0.08440168018494544,0.1020570441397129,1.9795001616560906,1.9610769591313353,0.046493044420589234,0.3769230769230769
30,MLPRegressor,test,0.07234685626108606,0.09009984765285374,1.7066926515107945,1.699147469320788,0.03034807050931668,0.4307692307692308
30,RandomForest,val,0.04850536923076926,0.05891641820031021,1.1412438407366874,1.13345121465661,0.03225287692307675,0.5538461538461539
30,RandomForest,test,0.03051773461538448,0.044304424773596016,0.7183935944084117,0.7206768893320412,0.0013509038461539179,0.6538461538461539
30,ExtraTrees,val,0.052084007692307595,0.06332080683113693,1.2239291554693288,1.2161987229355447,0.029350669230768827,0.46153846153846156
30,ExtraTrees,test,0.038627276923076805,0.05606226780101145,0.9087408822187719,0.9126954952533424,-4.31384615385098e-05,0.573076923076923
30,HistGB,val,0.062018589662610944,0.07467050572245157,1.4567947963023518,1.4462191832745372,0.032128206306855325,0.3
30,HistGB,test,0.04336697293922963,0.05980415960806143,1.020349786555471,1.0238495888594241,0.004094467022898068,0.5538461538461539
30,SARIMAX,val,0.057944112483669555,0.06722183513944133,1.3571946412544116,1.352154762225514,0.01741077204980947,0.3769230769230769
30,SARIMAX,test,0.04546862592647344,0.06561225450114758,1.0708807929875002,1.0775805066495878,-0.01066173529194349,0.4461538461538462
90,Naive,val,0.04206230769230766,0.05467815975182553,0.9891794422145235,0.9842073858528622,0.017951538461538533,0.0
90,Naive,test,0.05121769230769226,0.06818019394335749,1.2128166016248194,1.2072168073729568,0.015232307692307651,0.0
90,SMA,val,0.03650000000000004,0.04658807984304078,0.8595353531666317,0.8550582423720109,0.018390000000000108,0.6846153846153846
90,SMA,test,0.04737719230769228,0.06244014079038479,1.1218814378936812,1.1168105038245852,0.016916499999999987,0.6615384615384615
90,EMA,val,0.03684802515478656,0.047642139340145856,0.8677188337300717,0.8631155287003531,0.01864235207569165,0.6384615384615384
90,EMA,test,0.046133298278605905,0.06156045640971874,1.0927947460010963,1.0874967003390197,0.016785990461091718,0.6653846153846154
90,Ridge,val,0.06633213882477283,0.07479800267510979,1.5594547936250167,1.544086772035699,0.06534466645634855,0.4153846153846154
90,Ridge,test,0.054420376709574045,0.06887949157025962,1.2899558588811038,1.2776323180619653,0.0430990143966982,0.5307692307692308
90,ElasticNet,val,0.055956477082045916,0.06973082885037107,1.319663632203956,1.3065267992020801,0.049974569460391145,0.43846153846153846
90,ElasticNet,test,0.08333153846153812,0.08900000741307032,1.9709353115779409,1.948932909880341,0.08333153846153812,0.4307692307692308
90,MLPRegressor,val,0.10059166688120248,0.12375211547462188,2.3556076020482686,2.361638863552239,-0.01726605270908494,0.5076923076923077
90,MLPRegressor,test,0.11324903824538021,0.1428525775942348,2.6736452301321947,2.6689206118772737,0.02671406966154556,0.5230769230769231
90,RandomForest,val,0.04503493846153859,0.06031852742527682,1.061319315129562,1.053419786152395,0.025013384615384396,0.5846153846153846
90,RandomForest,test,0.04065360384615435,0.051744130193638355,0.9615743606565487,0.9587583024350619,0.002716703846153154,0.8615384615384616
90,ExtraTrees,val,0.047911961538461674,0.06496835635049315,1.1309635090518273,1.1199711430132506,0.0377981769230773,0.5846153846153846
90,ExtraTrees,test,0.03919623846153861,0.05294238966788509,0.9269019032672148,0.9208458339274022,0.020702215384615558,0.8192307692307692
90,HistGB,val,0.04538156199206706,0.05760028406364484,1.0694249061746661,1.0611246176406977,0.035263795458154334,0.5461538461538461
90,HistGB,test,0.038494441589235574,0.055317314092926055,0.9100132213075399,0.9032516901678204,0.01965867235090269,0.7961538461538461
90,SARIMAX,val,0.06536358465043161,0.08322808333366037,1.5291441284049774,1.5349450185414961,-0.021246043155372474,0.5230769230769231
90,SARIMAX,test,0.08749248555788505,0.11158375459945646,2.0677927171012835,2.0671847769279523,0.00220008206566491,0.3230769230769231
180,Naive,val,0.052149999999999974,0.06120220144356298,1.22583114199633,1.2160712216149763,0.04403307692307697,0.0
180,Naive,test,0.05104038461538461,0.0650263588566502,1.2087730258791902,1.2009532005519883,0.027868846153846133,0.0
180,SMA,val,0.05096953846153853,0.05991412654791868,1.198345872224749,1.1887773031504532,0.04495692307692322,0.5230769230769231
180,SMA,test,0.04991730769230774,0.06383365845937156,1.182268932921836,1.1745391295302556,0.02808669230769231,0.5346153846153846
180,EMA,val,0.05179678127940043,0.06078888111748,1.21824601177946,1.2082827551285742,0.04727755654663673,0.5615384615384615
180,EMA,test,0.04836598937010737,0.06134924100787324,1.1455460523602856,1.1381785242097904,0.028111865479360315,0.5923076923076923
180,Ridge,val,0.10233894056726935,0.11180074330130085,2.404863846998631,2.370633731291467,0.10233894056726935,0.2153846153846154
180,Ridge,test,0.07477434043601265,0.08709734529379852,1.770155223423667,1.749045476175384,0.07477434043601265,0.35
180,ElasticNet,val,0.0681959641917772,0.08237088422221324,1.6076495581078025,1.5889250862109123,0.06648331872087143,0.4153846153846154
180,ElasticNet,test,0.09914289038905662,0.10395272354227308,2.343863660874062,2.3139394683375225,0.09914289038905662,0.3576923076923077
180,MLPRegressor,val,0.2505586600037147,0.32270858282050147,5.879683848958341,6.1364902206564045,-0.16682924989418502,0.7769230769230769
180,MLPRegressor,test,0.15223018412289113,0.1850301911860236,3.5871433074917385,3.516040582665209,0.09888483007806607,0.5384615384615384
180,RandomForest,val,0.055197076923077175,0.06108921573101746,1.2883962087470844,1.2912538670523446,-0.017111461538462682,0.676923076923077
180,RandomForest,test,0.06634880769230805,0.08838539452568833,1.5672349367290128,1.5460691640472264,0.06175583846153878,0.5346153846153846
180,ExtraTrees,val,0.04904796923076951,0.05950027027424097,1.1426956883346373,1.149840886742275,-0.030156846153846593,0.7769230769230769
180,ExtraTrees,test,0.0760337884615388,0.09115896468994343,1.7939685483966583,1.7713156206532128,0.07411485769230808,0.48846153846153845
180,HistGB,val,0.06155411422681444,0.07090427674191464,1.4352583563324521,1.4414935247193592,-0.03021117784956341,0.6846153846153846
180,HistGB,test,0.07632800939546949,0.09928375472692537,1.8023972327544098,1.7756994672519837,0.0720340295503404,0.5076923076923077
180,SARIMAX,val,0.1711137348257976,0.18962473299365656,4.004949075549974,4.106512937005098,-0.1711137348257976,0.7846153846153846
180,SARIMAX,test,0.0818647358862753,0.10511358920806728,1.9316403579308254,1.954594991076336,-0.04614675636166198,0.5692307692307692
365,Naive,val,0.2580607692307693,0.27737167386295686,6.046922484623186,5.8431964895926365,0.2580607692307693,0.0
365,Naive,test,0.11169653846153846,0.1591256461706622,2.6474382138110255,2.57833679197065,0.11142961538461539,0.0
365,SMA,val,0.2596158461538463,0.2777771501983338,6.081351577179735,5.877240934121693,0.2596158461538463,0.3769230769230769
365,SMA,test,0.1140248461538462,0.16183060658031864,2.70253569122821,2.6310933454647927,0.11392361538461544,0.43846153846153846
365,EMA,val,0.2643030662757619,0.28184526268416127,6.189542644629378,5.979650450272627,0.2643030662757619,0.38461538461538464
365,EMA,test,0.11593194905105653,0.16128808134592568,2.7467954109058446,2.6758161547669466,0.11588444804975538,0.4
365,Ridge,val,0.26383448055304465,0.28103007640384614,6.184535607621042,5.975096421584433,0.26383448055304465,0.4307692307692308
365,Ridge,test,0.11117810487710211,0.12329266941063627,2.6287085633639156,2.586901608938988,0.10929877713949003,0.41923076923076924
365,ElasticNet,val,0.07584356117001323,0.08954926425830081,1.7870140983048601,1.7648704504731045,0.07519401458756347,1.0
365,ElasticNet,test,0.10729291821963588,0.11175252264376512,2.5360911465127542,2.501558644285038,0.10729291821963588,0.3230769230769231
365,MLPRegressor,val,0.3217155077141429,0.3954210148560384,7.541359875587188,7.1727195059658895,0.26009422661380943,0.46923076923076923
365,MLPRegressor,test,0.2892989242065949,0.35994192316892204,6.813610096014224,6.975438805456891,-0.10184321814114358,0.7192307692307692
365,RandomForest,val,0.17670690769230765,0.2631755816226698,4.176479757685831,3.991638144898734,0.17297958461538482,0.5461538461538461
365,RandomForest,test,0.11063452692307806,0.1386791455763579,2.612175783808634,2.5598945367713566,0.1105302192307704,0.47307692307692306
365,ExtraTrees,val,0.16370353846153854,0.23702849582074784,3.8693767518670166,3.718331720427264,0.16349295384615392,0.6153846153846154
365,ExtraTrees,test,0.08544475000000085,0.09551107078584065,2.0173981145926994,1.9923028032681618,0.08544475000000085,0.5307692307692308
365,HistGB,val,0.1838298785033051,0.2628402606348843,4.341680787748498,4.157053803940258,0.18169112751943833,0.5384615384615384
365,HistGB,test,0.09263826737321429,0.1180717491187843,2.186528676214322,2.1485649345749045,0.09263826737321429,0.5846153846153846
365,SARIMAX,val,0.19691372181736053,0.23713836374397596,4.610867019815558,4.57826609257219,0.019033467455999202,0.9615384615384616
365,SARIMAX,test,0.3266223984829616,0.35956610992801125,7.6901450590621545,8.02800310654315,-0.28508113046900346,0.9769230769230769
