H,model,split,mae,rmse,mape_pct,smape_pct,bias,dir_acc
30,ElasticNet,test,0.0659394645391509,0.0690440133067512,1.555199965383308,1.542027723854116,0.0659394645391509,0.36153846153846153
30,MLPRegressor,val,0.09554031548832004,0.1136880356143916,2.256435113635679,2.244457744001531,0.034320110924947494,0.4230769230769231
30,MLPRegressor,test,0.06934651189574331,0.08737953258285698,1.633101719072181,1.6194437803456665,0.04290497743317846,0.46923076923076923
30,RandomForest,val,0.06691722307692272,0.08137997359003839,1.5810635020590682,1.5767264606379328,0.015860853846153662,0.5153846153846153
30,RandomForest,test,0.03476284230769206,0.04596497803215122,0.8188176766400043,0.8142733697444329,0.023125149999999834,0.47692307692307695
30,ExtraTrees,val,0.07760415384615395,0.09476238437716814,1.8311429778707489,1.8334905284172733,0.007033569230769217,0.38461538461538464
30,ExtraTrees,test,0.03837619615384615,0.0512623000122147,0.9031295406047076,0.8977782125674407,0.024001003846153907,0.5038461538461538
30,HistGB,val,0.08131774419702524,0.0963519586382808,1.9176372674582018,1.9168235157724847,0.011888646717294787,0.27692307692307694
30,HistGB,test,0.04485991476438581,0.06809596578073218,1.0565953403665753,1.044951205676961,0.03328855795596504,0.6
30,SARIMAX,val,0.08407603608661612,0.09803378460330527,1.9813346970892134,1.9898872788967368,-0.008400428801819062,0.4461538461538462
30,SARIMAX,test,0.03414778278347963,0.04307186842428452,0.8032150290204747,0.8018341832483289,0.009719859527419562,0.36538461538461536
90,Naive,val,0.0672430769230769,0.08940941784845709,1.5995623424240597,1.5792978019361557,0.05249076923076926,0.0
90,Naive,test,0.037838076923076884,0.04569833652922675,0.8907389332853588,0.8934226483698395,-0.008554230769230793,0.0
90,SMA,val,0.06200085897435901,0.07493932665188864,1.473731437612765,1.4584086467742134,0.05644296153846163,0.6153846153846154
90,SMA,test,0.029663570512820484,0.03526255265450214,0.6988530364129373,0.6992274689251439,-0.0009880448717949114,0.7153846153846154
90,EMA,val,0.06288694846284369,0.08131981216260963,1.496157651512951,1.4783378206419397,0.05535801417401474,0.5769230769230769
90,EMA,test,0.03233394582819214,0.03970899048286695,0.7615731111299028,0.7632353754289234,-0.006520927822345192,0.6961538461538461
90,Ridge,val,0.06889137339976047,0.08556499511167298,1.6385079883951215,1.6180000768503393,0.0669435506867573,0.5538461538461539
90,Ridge,test,0.040263686293022904,0.05173563953605831,0.9504838800229627,0.9442705306467556,0.02465822304170881,0.573076923076923
90,ElasticNet,val,0.08528449123111614,0.09906027017559943,2.026034021412242,1.9986018829676613,0.08366388001389088,0.3923076923076923
90,ElasticNet,test,0.0753754589422555,0.07810584229459755,1.7774175831196775,1.760587093372297,0.0753754589422555,0.5269230769230769
90,MLPRegressor,val,0.10817706658739396,0.13471646702218196,2.559164548205149,2.544957387011212,0.011370146961783786,0.5230769230769231
90,MLPRegressor,test,0.11100514587274657,0.13370724281747168,2.6121786021313254,2.6267567031323695,-0.02315405203108966,0.5576923076923077
90,RandomForest,val,0.08040387692307682,0.09459662420761593,1.9092402267626558,1.8846039924046338,0.07547420000000005,0.5384615384615384
90,RandomForest,test,0.036089638461539064,0.04394836086949589,0.8488629145057233,0.8518416211118974,-0.023353853846154682,0.7423076923076923
